city,address,x,y,technology,parsedAddress,parsedLon,parsedLat
Одеса,Аркадиевский переулок 9/1,"30,7571904","46,426621",,"Житловий комплекс ""Аркадія-хіллс"", 9/1, Аркадіївський провулок, ОК ЖСТ ""Морське"", Аркадія, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65009, Україна",30.757454165526532,46.426179000000005
Одеса,"Армійська вулиця, 10","30,7481204","46,4489728",,"10, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.748191995237086,46.44936495
Одеса,"Армійська вулиця, 11/1","30,7457522","46,4496388",,"11/1, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.745707824264127,46.4495847
Одеса,"Армійська вулиця, 11/2","30,7461158","46,4497529",,"11/2, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.746047199874276,46.449702349999995
Одеса,"Армійська вулиця, 11/3","30,746345","46,4498365",,"11/3, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74638953915018,46.4498222
Одеса,"Армійська вулиця, 11/4","30,7462377","46,4501156",,"11/4, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.746268716905565,46.45005675
Одеса,"Армійська вулиця, 11/5","30,7460768","46,4503484",,"11/5, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.746091723076923,46.4503222
Одеса,"Армійська вулиця, 11/6","30,7452024","46,4503355",,"11/6, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.745413536747343,46.4503706
Одеса,"Армійська вулиця, 11/7","30,7449181","46,4501932",,"11/7, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.745068154916794,46.45023425
Одеса,"Армійська вулиця, 11/8","30,745079","46,4499825",,"11/8, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74513759620765,46.44998615
Одеса,"Армійська вулиця, 12","30,74821","46,4501043",,"12, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.748216398256908,46.450097400000004
Одеса,"Армійська вулиця, 13","30,7480936","46,4503146",,"13, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74820821259731,46.45074255
Одеса,"Армійська вулиця, 14","30,7485968","46,4503409",,"14, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.748675845716363,46.45037995
Одеса,"Армійська вулиця, 15","30,7486213","46,4513884",,"15, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74861756372549,46.45130485
Одеса,"Армійська вулиця, 17","30,7499503","46,4521518",,"17, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.749415463650685,46.4517297
Одеса,"Армійська вулиця, 17а","30,749842","46,452239",,"17а, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74993601153146,46.45209775
Одеса,"Армійська вулиця, 19","30,7488981","46,4522369",,"19, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74891955,46.45230025
Одеса,"Армійська вулиця, 21","30,748409","46,452654",,"21, вулиця Незалежності, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.74839239440193,46.45273765
Одеса,"Армійська вулиця, 7","30,743799","46,4489033",,"7, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.7438051,46.4489131
Одеса,"Армійська вулиця, 8Б","30,7450803","46,447477",,"8Б, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65070, Україна",30.745126806220462,46.447448449999996
Одеса,"Армійська вулиця, 8В","30,7445887","46,4483772",,"8в, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65070, Україна",30.74483713696852,46.4481617
Одеса,"Армійська вулиця, 8Г","30,7458995","46,4478126",,"8г, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65070, Україна",30.74591985,46.447722
Одеса,"Армійська вулиця, 9","30,7445316","46,4491289",,"9, вулиця Незалежності, Житловий комплекс ""Зоряне містечко"", Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65058, Україна",30.744519895100403,46.44913545
Одеса,"Артилерійська вулиця, 4В","30,7342339","46,4471112",,"ЖК Фаворит (буд 1), 4в, Артилерійська вулиця, Слобідка-Воронцовка, Хаджибейський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 650039, Україна",30.735621007279615,46.447092600000005
Одеса,"Ботанічний провулок, 2","30,7487888","46,4546685",,"2, Ботанічний провулок, Відрада, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65080, Україна",30.748866912650474,46.4546263
Одеса,"Ботанічний провулок, 2А","30,748134","46,455068",,"2а, Ботанічний провулок, Відрада, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65080, Україна",30.748121343153873,46.45510485
Одеса,"Ботанічний провулок, 4","30,7491215","46,453246",,"4, Ботанічний провулок, Відрада, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65080, Україна",30.749178422945747,46.4532669
Одеса,"Ботанічний провулок, 6","30,7495268","46,4525517",,"6, Ботанічний провулок, Сахалінчик, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65080, Україна",30.749502,46.45264745
Одеса,"Бочарова Генерала вул., 27","30,7988475","46,585261",,"27, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65025, Україна",30.798730477683115,46.58514395
Одеса,"Бочарова Генерала вул., 31","30,7990173","46,5847096",,"31, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65111, Україна",30.799272696489975,46.584624000000005
Одеса,"Бочарова Генерала вул., 35","30,7977469","46,583486",,"35, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65025, Україна",30.79845398803401,46.58302735
Одеса,"Бочарова Генерала вул., 43","30,7990103","46,5860174",,"43, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65025, Україна",30.799339360201202,46.585841849999994
Одеса,"Бочарова Генерала вул., 45","30,8100696","46,5818667",,"45, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65025, Україна",30.799579889429175,46.5842817
Одеса,"Бочарова Генерала вул., 47","30,8005483","46,585288",,"47, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65025, Україна",30.800682916660023,46.58520625
Одеса,"Бочарова Генерала вул., 53","30,8003377","46,5832713",,"ПриватБанк, 53, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65111, Україна",30.800243,46.5827316
Одеса,"Бочарова Генерала вул., 55","30,7996992","46,5838682",,"55, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65111, Україна",30.799722518259387,46.583851800000005
Одеса,"Бочарова Генерала вул., 57А","30,8041368","46,5831325",,"57-А, вулиця Владислава Бувалкіна, Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65123, Україна",30.80413343649147,46.58309895
Одеса,"Бочарова Генерала вул., 57Б","30,8041095","46,5836849",,"57-Б, вулиця Владислава Бувалкіна, Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65123, Україна",30.80410602705355,46.5835699
Одеса,"Бочарова Генерала вул., 57В","30,8047828","46,5835574",,"57-В, вулиця Владислава Бувалкіна, Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 67562, Україна",30.804688437361726,46.5832822
Одеса,"вул. Генерала Бочарова, 42","30,8115532","46,5821452",,"42, вулиця Владислава Бувалкіна, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65111, Україна",30.80054119304257,46.587175450000004
Одеса,"вул. Корольова Академіка, 64Б","30,7184665","46,4018901",,"64б, вулиця Академіка Корольова, Мікрорайон ""В"", Район IV-4 ""Таїровський"", Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65114, Україна",30.71815634241728,46.40192255
Одеса,"вул. Левітана, 101A","30,7190351","46,4051879",,"101а, вулиця Левітана, Селище Управління чорноморського пароплавства, Район IV-4 ""Таїровський"", Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65114, Україна",30.719138496212047,46.40516195
Одеса,"вул. Люстдорфська дорога, 125/2A","30,7309155","46,40933",,No data found,No data found,No data found
Одеса,"вул. Паустовського, 27/1","30,7943831","46,5977739",,"27/1, вулиця 28-ї Бригади, Мікрорайон ""ІІІ-3-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65111, Україна",30.79434945334777,46.59774095
Одеса,"вул. Сонячна, 10","30,7515093","46,4368519",,"10, Сонячна вулиця, Аркадія, Приморський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65065, Україна",30.751599161613107,46.43687035
Одеса,"вул. Тополева, 30/1","30,7482857","46,4389219",,"30/1, Тополина вулиця, Мікрорайон ""Д-Є"", Район IV-4 ""Таїровський"", Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65114, Україна",30.722718310073336,46.4118421
Одеса,"вул.Ільфа і Петрова, 10A","30,7122961","46,4007755",,"10а, вулиця Сім'ї Глодан, Мікрорайон ""В"", Мікрорайон ""Шкільний"", Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65114, Україна",30.71230188181991,46.40075435
Одеса,"вулиця 40-річчя Оборони Одеси, 2","30,7898386","46,5728198",,"2, вулиця 40-річчя Оборони Одеси, Мікрорайон ""ІІІ-2-10"", Селище садового товариства ""Примор’я"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65069, Україна",30.78982252925,46.57273585
Одеса,"вулиця 40-річчя Оборони Одеси, 4","30,7903994","46,5730724",,"4, вулиця 40-річчя Оборони Одеси, Мікрорайон ""ІІІ-2-10"", Селище садового товариства ""Примор’я"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65069, Україна",30.790393057265756,46.573036349999995
Одеса,"вулиця 40-річчя Оборони Одеси, 8","30,7905071","46,5743853",,"8, вулиця 40-річчя Оборони Одеси, Мікрорайон ""ІІІ-2-10"", Селище Котовського, Одеса, Одеська міська громада, Одеський район, Одеська область, 65069, Україна",30.790553663345715,46.57421765
Одеса,"вулиця Академiка Сахарова, 16","30,8044093","46,5721564",,"16, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65123, Україна",30.80426163107827,46.57192605
Одеса,"вулиця Академiка Сахарова, 16а","30,8032337","46,5718897",,"16-А, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65123, Україна",30.803482415180582,46.5717779
Одеса,"вулиця Академiка Сахарова, 20","30,8037818","46,5729239",,"20, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65123, Україна",30.804587377019608,46.57262645
Одеса,"вулиця Академiка Сахарова, 24","30,8051888","46,5751601",,"24, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65123, Україна",30.80637826417118,46.5749452
Одеса,"вулиця Академiка Сахарова, 26","30,8064758","46,575503",,"26, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.80615032534381,46.57559755
Одеса,"вулиця Академiка Сахарова, 28","30,8054217","46,5765583",,"28, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.805711190084082,46.57681905
Одеса,"вулиця Академiка Сахарова, 30","30,8063889","46,5760474",,"30, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.806280944789812,46.57611515
Одеса,"вулиця Академiка Сахарова, 34","30,8071383","46,5763221",,"34, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65123, Україна",30.807362241005187,46.5762826
Одеса,"вулиця Академiка Сахарова, 3А","30,8071315","46,5748618",,"ЖК ""20-я перлина"", 3-А, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.808975239228204,46.5764971
Одеса,"вулиця Академiка Сахарова, 3Б","30,8100133","46,5775095",,"ЖК ""30-я перлина"", 3-Б, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.80982952743127,46.57770995
Одеса,"вулиця Академiка Сахарова, 3В","30,8104292","46,5794975",,"Практик-Мед, 3в, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65480, Україна",30.8102879,46.5781621
Одеса,"вулиця Академiка Сахарова, 46","30,8095372","46,5810638",,"46, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65086, Україна",30.809522875591014,46.5810708
Одеса,"вулиця Академiка Сахарова, 48","30,8099044","46,5812242",,"48, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Одеса, Одеська міська громада, Одеський район, Одеська область, 65086, Україна",30.809975764970893,46.581222100000005
Одеса,"вулиця Академiка Сахарова, 5","30,8110133","46,5795663",,"5, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.811396491388265,46.5800688
Одеса,"вулиця Академiка Сахарова, 5а","30,8112357","46,5798476",,"5-А, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.81121056099218,46.57979965
Одеса,"вулиця Академiка Сахарова, 5б","30,8114315","46,5801011",,"5-Б, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.811025880323193,46.57953245
Одеса,"вулиця Академiка Сахарова, 5в","30,8114188","46,5793877",,"5-В, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.811644835497027,46.57941425
Одеса,"вулиця Академiка Сахарова, 5г","30,8118721","46,5794679",,"5-Г, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.81210285,46.579484550000004
Одеса,"вулиця Академiка Сахарова, 5д","30,8122664","46,579526",,"5-Д, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.81256647150518,46.57954665
Одеса,"вулиця Академiка Сахарова, 5е","30,8123549","46,5796892",,"5-Є, вулиця Академіка Сахарова, Мікрорайон ""ІІІ-4-2"", Крижанівка, Фонтанська сільська громада, Одеський район, Одеська область, 65086, Україна",30.81299985806564,46.5796871
Одеса,"вулиця Академіка Вільямса, 43","30,7327472","46,3853474",,"43, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Дача Ковалевського, Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 56038, Україна",30.732352697465807,46.38601315
Одеса,"вулиця Академіка Вільямса, 44","30,7333932","46,3925022",,"Обжора, 44, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73360801456325,46.392372699999996
Одеса,"вулиця Академіка Вільямса, 44/1","30,7332665","46,3920441",,"44/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.733424883033912,46.3918892
Одеса,"вулиця Академіка Вільямса, 44/2","30,7330744","46,3921375",,"44/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.733074002704676,46.392193649999996
Одеса,"вулиця Академіка Вільямса, 46/1","30,7313643","46,3904929",,"46/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.731476182229866,46.3905518
Одеса,"вулиця Академіка Вільямса, 46/2","30,7323897","46,3904869",,"46/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.732757871084836,46.39066445
Одеса,"вулиця Академіка Вільямса, 46/3","30,7330783","46,3912118",,"46/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73311809805604,46.3912419
Одеса,"вулиця Академіка Вільямса, 48/1","30,7318397","46,3912102",,"48/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.7319288260966,46.391237399999994
Одеса,"вулиця Академіка Вільямса, 48/2","30,7320023","46,3918049",,"48/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73206355,46.391740999999996
Одеса,"вулиця Академіка Вільямса, 48/3","30,7324123","46,3922983",,"48/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73261179723749,46.3923927
Одеса,"вулиця Академіка Вільямса, 50/3","30,731061","46,3911293",,"50/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.731019001277954,46.39106915
Одеса,"вулиця Академіка Вільямса, 52/1","30,7296805","46,3915552",,"52/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.729572949999998,46.39162365
Одеса,"вулиця Академіка Вільямса, 52/2","30,7305881","46,3915127",,"52/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73085461724387,46.39164325
Одеса,"вулиця Академіка Вільямса, 52/3","30,7311384","46,392015",,"52/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73118649721721,46.392080050000004
Одеса,"вулиця Академіка Вільямса, 52/4","30,7309152","46,3923709",,"52/4, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.73076168281355,46.39247935
Одеса,"вулиця Академіка Вільямса, 54/1","30,729066","46,3922379",,"54/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.72917709542675,46.3921744
Одеса,"вулиця Академіка Вільямса, 54/2","30,7290366","46,3926577",,"54/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.729106342879753,46.39279555
Одеса,"вулиця Академіка Вільямса, 54/3","30,7291658","46,3931461",,"54/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.72896659034363,46.3935281
Одеса,"вулиця Академіка Вільямса, 56/1","30,7282901","46,3920131",,"56/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.728365494966866,46.392047649999995
Одеса,"вулиця Академіка Вільямса, 56/2","30,7282931","46,3930249",,"56/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.7281515473922,46.3929948
Одеса,"вулиця Академіка Вільямса, 56/3","30,7277991","46,393964",,"56/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65113, Україна",30.727843001891593,46.39397435
Одеса,"вулиця Академіка Вільямса, 57","30,727747","46,3896348",,"57, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727799397920617,46.3896895
Одеса,"вулиця Академіка Вільямса, 59","30,7277278","46,3891306",,"59, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727710575500836,46.3889847
Одеса,"вулиця Академіка Вільямса, 59/1","30,7275373","46,3885902",,"59/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727575525877334,46.3885968
Одеса,"вулиця Академіка Вільямса, 59/2","30,7268936","46,3884829",,"59/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.726852305149315,46.388550949999996
Одеса,"вулиця Академіка Вільямса, 59/3","30,7264855","46,388956",,"59/3, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.72656293900308,46.3890827
Одеса,"вулиця Академіка Вільямса, 59/5","30,7275758","46,3867944",,"59/5, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727586534802384,46.38679155
Одеса,"вулиця Академіка Вільямса, 59/6","30,7285593","46,386855",,"59/6, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Дача Ковалевського, Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.728461908083595,46.3868658
Одеса,"вулиця Академіка Вільямса, 59/7","30,7274492","46,3863363",,"59/7, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Дача Ковалевського, Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 56038, Україна",30.727452215592464,46.38645445
Одеса,"вулиця Академіка Вільямса, 59/8","30,7285085","46,3873435",,"59/8, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Дача Ковалевського, Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.72853087513797,46.38737035
Одеса,"вулиця Академіка Вільямса, 59Б","30,7291057","46,3884728",,"59б, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.72910295239772,46.3884814
Одеса,"вулиця Академіка Вільямса, 59В/1","30,7284171","46,3878613",,"59в/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.72863228307319,46.387792149999996
Одеса,"вулиця Академіка Вільямса, 59В/2","30,7281167","46,3882609",,"59в/2, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.728164171989015,46.38820095
Одеса,"вулиця Академіка Вільямса, 59Г","30,7271632","46,3879495",,"59г, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727263175359134,46.3878653
Одеса,"вулиця Академіка Вільямса, 59Г/1","30,7262656","46,3882166",,"59г/1, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.726353284299726,46.38821095
Одеса,"вулиця Академіка Вільямса, 59Г/2","30,7261979","46,3878642",,No data found,No data found,No data found
Одеса,"вулиця Академіка Вільямса, 59Д","30,7294443","46,3876586",,"59д, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Дача Ковалевського, Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.729786425927422,46.3879415
Одеса,"вулиця Академіка Вільямса, 59е","30,7291534","46,386879",,"ЖК Золота Чайка (буд 1), 59е, вулиця Євгена Чикаленка, Ділянка № 2 КП ЖКС ""Чорноморський"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 56038, Україна",30.729255886050456,46.38683195
Одеса,"вулиця Академіка Вільямса, 59ж","30,7296734","46,3871263",,"59ж, вулиця Євгена Чикаленка, Ділянка № 2 КП ЖКС ""Чорноморський"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 56038, Україна",30.729952028299905,46.387046600000005
Одеса,"вулиця Академіка Вільямса, 59з","30,7276821","46,3873728",,"59з, вулиця Євгена Чикаленка, Мікрорайон ""Д"", Район IV-5 «Південний», Київський район, Одеса, Одеська міська громада, Одеський район, Одеська область, 65122, Україна",30.727489986233632,46.387364
